dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders
8/12/2021,3,0,8,7,0,5,1,1,0.64,0.6212,0.44,0.1642,casual,17
8/12/2021,3,0,8,8,0,5,1,1,0.68,0.6364,0.39,0.2239,casual,29
8/12/2021,3,0,8,9,0,5,1,1,0.72,0.6515,0.34,0.1343,casual,27
8/12/2021,3,0,8,10,0,5,1,1,0.74,0.6515,0.33,0.1045,casual,44
8/12/2021,3,0,8,11,0,5,1,1,0.76,0.6667,0.29,0,casual,48
8/12/2021,3,0,8,12,0,5,1,1,0.8,0.697,0.27,0,casual,55
8/12/2021,3,0,8,13,0,5,1,1,0.78,0.6818,0.29,0.0896,casual,74
8/12/2021,3,0,8,14,0,5,1,1,0.8,0.697,0.29,0.194,casual,51
8/12/2021,3,0,8,15,0,5,1,1,0.8,0.697,0.29,0.1642,casual,59
8/12/2021,3,0,8,16,0,5,1,1,0.82,0.7121,0.28,0,casual,68
8/12/2021,3,0,8,17,0,5,1,1,0.82,0.7121,0.26,0,casual,93
8/12/2021,3,0,8,18,0,5,1,1,0.76,0.6818,0.4,0.2985,casual,89
8/12/2021,3,0,8,19,0,5,1,1,0.74,0.6667,0.42,0.2239,casual,101
8/12/2021,3,0,8,20,0,5,1,1,0.72,0.6515,0.42,0.2239,casual,77
8/12/2021,3,0,8,21,0,5,1,1,0.7,0.6515,0.48,0.1343,casual,73
8/12/2021,3,0,8,22,0,5,1,1,0.68,0.6364,0.51,0,casual,74
8/12/2021,3,0,8,23,0,5,1,1,0.68,0.6364,0.51,0,casual,51
8/13/2021,3,0,8,0,0,6,0,1,0.68,0.6364,0.51,0.1045,casual,15
8/13/2021,3,0,8,1,0,6,0,2,0.68,0.6364,0.57,0.0896,casual,13
8/13/2021,3,0,8,2,0,6,0,1,0.68,0.6364,0.57,0,casual,16
8/13/2021,3,0,8,3,0,6,0,1,0.66,0.6212,0.65,0.1343,casual,9
8/13/2021,3,0,8,4,0,6,0,2,0.64,0.6061,0.73,0.1343,casual,5
8/13/2021,3,0,8,5,0,6,0,1,0.64,0.6061,0.73,0.1045,casual,3
8/13/2021,3,0,8,6,0,6,0,1,0.64,0.6061,0.73,0.0896,casual,3
8/13/2021,3,0,8,7,0,6,0,2,0.66,0.6212,0.74,0.194,casual,10
8/13/2021,3,0,8,8,0,6,0,2,0.7,0.6515,0.65,0.1642,casual,28
8/13/2021,3,0,8,9,0,6,0,2,0.7,0.6667,0.74,0.1642,casual,70
8/13/2021,3,0,8,10,0,6,0,2,0.72,0.697,0.74,0.2239,casual,97
8/13/2021,3,0,8,11,0,6,0,2,0.74,0.697,0.7,0.194,casual,122
8/13/2021,3,0,8,12,0,6,0,2,0.66,0.5909,0.89,0.1642,casual,175
8/13/2021,3,0,8,13,0,6,0,2,0.74,0.7121,0.74,0.3284,casual,61
8/13/2021,3,0,8,14,0,6,0,1,0.74,0.697,0.7,0.2537,casual,113
8/13/2021,3,0,8,15,0,6,0,3,0.68,0.6364,0.79,0.3582,casual,150
8/13/2021,3,0,8,16,0,6,0,2,0.7,0.6667,0.74,0.2836,casual,148
8/13/2021,3,0,8,17,0,6,0,2,0.72,0.697,0.74,0.2537,casual,97
8/13/2021,3,0,8,18,0,6,0,1,0.7,0.6667,0.74,0.2239,casual,123
8/13/2021,3,0,8,19,0,6,0,2,0.68,0.6364,0.79,0.2836,casual,67
8/13/2021,3,0,8,20,0,6,0,2,0.68,0.6364,0.83,0.2239,casual,78
8/13/2021,3,0,8,21,0,6,0,2,0.68,0.6364,0.83,0.3881,casual,40
8/13/2021,3,0,8,22,0,6,0,2,0.68,0.6364,0.83,0.3881,casual,36
8/13/2021,3,0,8,23,0,6,0,2,0.66,0.6061,0.83,0.3284,casual,25
8/14/2021,3,0,8,0,0,0,0,3,0.66,0.6061,0.83,0.2985,casual,19
8/14/2021,3,0,8,1,0,0,0,3,0.64,0.5758,0.89,0.2239,casual,16
8/14/2021,3,0,8,2,0,0,0,3,0.64,0.5758,0.89,0.2239,casual,13
8/14/2021,3,0,8,3,0,0,0,2,0.64,0.5606,0.94,0.2537,casual,5
8/14/2021,3,0,8,4,0,0,0,3,0.64,0.5606,0.94,0.194,casual,1
8/14/2021,3,0,8,5,0,0,0,2,0.64,0.5606,0.94,0.1642,casual,1
8/14/2021,3,0,8,6,0,0,0,2,0.64,0.5606,0.94,0.1045,casual,2
8/14/2021,3,0,8,7,0,0,0,2,0.66,0.5909,0.89,0.194,casual,4
8/14/2021,3,0,8,8,0,0,0,2,0.66,0.5909,0.89,0.2836,casual,20
8/14/2021,3,0,8,9,0,0,0,3,0.66,0.5909,0.89,0.2836,casual,27
8/14/2021,3,0,8,10,0,0,0,1,0.7,0.6667,0.79,0.2239,casual,67
8/14/2021,3,0,8,11,0,0,0,1,0.7,0.6667,0.79,0.194,casual,81
8/14/2021,3,0,8,12,0,0,0,2,0.7,0.6667,0.79,0.2239,casual,98
8/14/2021,3,0,8,13,0,0,0,1,0.72,0.697,0.74,0.2537,casual,144
8/14/2021,3,0,8,14,0,0,0,1,0.74,0.697,0.7,0.194,casual,126
8/14/2021,3,0,8,15,0,0,0,1,0.74,0.697,0.66,0.194,casual,128
8/14/2021,3,0,8,16,0,0,0,1,0.74,0.697,0.66,0.1642,casual,116
8/14/2021,3,0,8,17,0,0,0,1,0.76,0.7121,0.62,0.1343,casual,133
8/14/2021,3,0,8,18,0,0,0,1,0.74,0.697,0.66,0.1642,casual,125
8/14/2021,3,0,8,19,0,0,0,1,0.72,0.697,0.74,0.2239,casual,75
8/14/2021,3,0,8,20,0,0,0,1,0.7,0.6667,0.84,0.1642,casual,67
8/14/2021,3,0,8,21,0,0,0,3,0.6,0.5455,0.88,0.4925,casual,51
8/14/2021,3,0,8,22,0,0,0,3,0.6,0.5455,0.88,0.4925,casual,14
8/14/2021,3,0,8,23,0,0,0,3,0.6,0.5606,0.83,0,casual,5
8/15/2021,3,0,8,0,0,1,1,3,0.6,0.5455,0.88,0.0896,casual,7
8/15/2021,3,0,8,1,0,1,1,2,0.6,0.5455,0.88,0.1343,casual,1
8/15/2021,3,0,8,2,0,1,1,2,0.6,0.5606,0.83,0,casual,0
8/15/2021,3,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.194,casual,1
8/15/2021,3,0,8,4,0,1,1,1,0.6,0.5606,0.83,0.1343,casual,1
8/15/2021,3,0,8,5,0,1,1,2,0.6,0.5455,0.88,0.194,casual,3
8/15/2021,3,0,8,6,0,1,1,1,0.6,0.5455,0.88,0.2537,casual,3
8/15/2021,3,0,8,7,0,1,1,1,0.6,0.5455,0.88,0.2537,casual,10
8/15/2021,3,0,8,8,0,1,1,1,0.64,0.5909,0.78,0.3284,casual,29
8/15/2021,3,0,8,9,0,1,1,1,0.64,0.5909,0.78,0.3284,casual,52
8/15/2021,3,0,8,10,0,1,1,1,0.68,0.6364,0.69,0.2836,casual,54
8/15/2021,3,0,8,11,0,1,1,2,0.72,0.6818,0.62,0.2537,casual,41
8/15/2021,3,0,8,12,0,1,1,1,0.74,0.6818,0.58,0.2836,casual,62
8/15/2021,3,0,8,13,0,1,1,1,0.78,0.7121,0.52,0.2836,casual,53
8/15/2021,3,0,8,14,0,1,1,1,0.74,0.6818,0.55,0.0896,casual,56
8/15/2021,3,0,8,15,0,1,1,3,0.74,0.6818,0.55,0.2985,casual,49
8/15/2021,3,0,8,16,0,1,1,1,0.74,0.6818,0.55,0.3284,casual,58
8/15/2021,3,0,8,17,0,1,1,1,0.74,0.6667,0.51,0.2836,casual,59
8/15/2021,3,0,8,18,0,1,1,1,0.7,0.6515,0.65,0.194,casual,70
8/15/2021,3,0,8,19,0,1,1,1,0.7,0.6515,0.65,0,casual,54
8/15/2021,3,0,8,20,0,1,1,1,0.66,0.6212,0.74,0.1343,casual,45
8/15/2021,3,0,8,21,0,1,1,1,0.66,0.6212,0.65,0.194,casual,34
8/15/2021,3,0,8,22,0,1,1,1,0.66,0.6212,0.69,0.2537,casual,22
8/15/2021,3,0,8,23,0,1,1,1,0.64,0.6061,0.69,0.2239,casual,11
8/16/2021,3,0,8,0,0,2,1,1,0.64,0.6061,0.69,0.1045,casual,8
8/16/2021,3,0,8,1,0,2,1,1,0.64,0.6061,0.69,0.1642,casual,4
8/16/2021,3,0,8,2,0,2,1,1,0.62,0.5909,0.73,0.2239,casual,1
8/16/2021,3,0,8,3,0,2,1,1,0.62,0.5909,0.73,0.2239,casual,1
8/16/2021,3,0,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,casual,0
8/16/2021,3,0,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836,casual,1
8/16/2021,3,0,8,6,0,2,1,1,0.62,0.5909,0.73,0.3284,casual,4
8/16/2021,3,0,8,7,0,2,1,1,0.64,0.6061,0.69,0.2537,casual,18
8/16/2021,3,0,8,8,0,2,1,1,0.7,0.6515,0.58,0.4478,casual,24
8/16/2021,3,0,8,9,0,2,1,1,0.68,0.6364,0.61,0.2836,casual,27
8/16/2021,3,0,8,10,0,2,1,1,0.7,0.6515,0.58,0.3881,casual,28
8/16/2021,3,0,8,11,0,2,1,1,0.74,0.6667,0.51,0.2239,casual,40
8/16/2021,3,0,8,12,0,2,1,1,0.76,0.6818,0.48,0.3284,casual,42
8/16/2021,3,0,8,13,0,2,1,1,0.76,0.6818,0.48,0.2985,casual,45
8/16/2021,3,0,8,14,0,2,1,1,0.76,0.6818,0.45,0.4179,casual,65
8/16/2021,3,0,8,15,0,2,1,1,0.8,0.7121,0.41,0.2985,casual,36
8/16/2021,3,0,8,16,0,2,1,1,0.8,0.7121,0.41,0.2239,casual,55
8/16/2021,3,0,8,17,0,2,1,1,0.76,0.6818,0.45,0.3284,casual,75
8/16/2021,3,0,8,18,0,2,1,1,0.76,0.6818,0.45,0.2239,casual,54
8/16/2021,3,0,8,19,0,2,1,1,0.74,0.6667,0.48,0.194,casual,56
8/16/2021,3,0,8,20,0,2,1,1,0.74,0.6667,0.51,0,casual,48
8/16/2021,3,0,8,21,0,2,1,1,0.72,0.6667,0.54,0,casual,38
8/16/2021,3,0,8,22,0,2,1,1,0.7,0.6515,0.61,0,casual,31
8/16/2021,3,0,8,23,0,2,1,1,0.66,0.6212,0.65,0.1343,casual,20
8/17/2021,3,0,8,0,0,3,1,1,0.66,0.6212,0.69,0.0896,casual,8
8/17/2021,3,0,8,1,0,3,1,1,0.64,0.6061,0.73,0.1642,casual,2
8/17/2021,3,0,8,2,0,3,1,1,0.66,0.6212,0.69,0,casual,0
8/17/2021,3,0,8,3,0,3,1,1,0.64,0.5909,0.78,0,casual,1
8/17/2021,3,0,8,4,0,3,1,1,0.64,0.6061,0.73,0,casual,0
8/17/2021,3,0,8,5,0,3,1,1,0.64,0.6061,0.73,0,casual,0
8/17/2021,3,0,8,6,0,3,1,1,0.62,0.5909,0.78,0,casual,4
8/17/2021,3,0,8,7,0,3,1,1,0.66,0.6212,0.65,0.0896,casual,12
8/17/2021,3,0,8,8,0,3,1,1,0.7,0.6515,0.54,0.1642,casual,35
8/17/2021,3,0,8,9,0,3,1,1,0.74,0.6667,0.48,0.0896,casual,31
8/17/2021,3,0,8,10,0,3,1,1,0.76,0.6818,0.43,0.0896,casual,27
8/17/2021,3,0,8,11,0,3,1,1,0.78,0.697,0.43,0.1045,casual,20
8/17/2021,3,0,8,12,0,3,1,1,0.8,0.7273,0.43,0.2836,casual,26
8/17/2021,3,0,8,13,0,3,1,1,0.8,0.7121,0.41,0.194,casual,38
8/17/2021,3,0,8,14,0,3,1,1,0.82,0.7273,0.36,0.1642,casual,54
8/17/2021,3,0,8,15,0,3,1,1,0.8,0.7273,0.43,0.1343,casual,42
8/17/2021,3,0,8,16,0,3,1,1,0.82,0.7424,0.43,0.2239,casual,62
8/17/2021,3,0,8,17,0,3,1,1,0.8,0.7424,0.49,0.2239,casual,46
8/17/2021,3,0,8,18,0,3,1,1,0.76,0.697,0.55,0.2537,casual,86
8/17/2021,3,0,8,19,0,3,1,1,0.76,0.697,0.55,0.2239,casual,50
8/17/2021,3,0,8,20,0,3,1,1,0.74,0.6818,0.58,0.2537,casual,37
8/17/2021,3,0,8,21,0,3,1,1,0.72,0.6818,0.62,0.2239,casual,38
8/17/2021,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.194,casual,29
8/17/2021,3,0,8,23,0,3,1,1,0.7,0.6515,0.65,0.2836,casual,20
8/18/2021,3,0,8,0,0,4,1,1,0.68,0.6364,0.65,0.1343,casual,18
8/18/2021,3,0,8,1,0,4,1,2,0.66,0.6212,0.65,0.1642,casual,13
8/18/2021,3,0,8,2,0,4,1,1,0.66,0.6212,0.65,0.2239,casual,2
8/18/2021,3,0,8,3,0,4,1,1,0.66,0.6212,0.69,0.2836,casual,0
8/18/2021,3,0,8,4,0,4,1,1,0.64,0.6061,0.73,0.2239,casual,0
8/18/2021,3,0,8,5,0,4,1,1,0.64,0.5909,0.78,0.2836,casual,0
8/18/2021,3,0,8,6,0,4,1,2,0.64,0.5909,0.78,0.2537,casual,6
8/18/2021,3,0,8,7,0,4,1,1,0.64,0.5909,0.78,0.2985,casual,19
8/18/2021,3,0,8,8,0,4,1,1,0.66,0.6212,0.74,0.2836,casual,27
8/18/2021,3,0,8,9,0,4,1,1,0.72,0.6818,0.66,0.2537,casual,42
8/18/2021,3,0,8,10,0,4,1,1,0.74,0.697,0.66,0.2537,casual,37
8/18/2021,3,0,8,11,0,4,1,1,0.76,0.7121,0.58,0.2537,casual,44
8/18/2021,3,0,8,12,0,4,1,1,0.8,0.7424,0.52,0.2836,casual,34
8/18/2021,3,0,8,13,0,4,1,1,0.8,0.7424,0.52,0.3582,casual,33
8/18/2021,3,0,8,14,0,4,1,1,0.82,0.7576,0.46,0.3284,casual,67
8/18/2021,3,0,8,15,0,4,1,1,0.8,0.7273,0.46,0.3582,casual,56
8/18/2021,3,0,8,16,0,4,1,1,0.8,0.7273,0.46,0.3582,casual,49
8/18/2021,3,0,8,17,0,4,1,3,0.8,0.7273,0.46,0.2985,casual,44
8/18/2021,3,0,8,18,0,4,1,3,0.76,0.697,0.55,0.2537,casual,48
8/18/2021,3,0,8,19,0,4,1,1,0.66,0.6061,0.83,0.1045,casual,26
8/18/2021,3,0,8,20,0,4,1,1,0.66,0.6061,0.83,0.1045,casual,24
8/18/2021,3,0,8,21,0,4,1,2,0.68,0.6364,0.79,0,casual,12
8/18/2021,3,0,8,22,0,4,1,2,0.7,0.6667,0.74,0.1045,casual,18
8/18/2021,3,0,8,23,0,4,1,2,0.7,0.6667,0.74,0.1343,casual,20
8/19/2021,3,0,8,0,0,5,1,3,0.68,0.6364,0.69,0.194,casual,9
8/19/2021,3,0,8,1,0,5,1,3,0.64,0.5758,0.89,0,casual,1
8/19/2021,3,0,8,2,0,5,1,3,0.64,0.5758,0.83,0,casual,0
8/19/2021,3,0,8,3,0,5,1,1,0.64,0.5909,0.78,0,casual,2
8/19/2021,3,0,8,4,0,5,1,1,0.64,0.5758,0.83,0,casual,1
8/19/2021,3,0,8,5,0,5,1,1,0.64,0.5758,0.83,0,casual,1
8/19/2021,3,0,8,6,0,5,1,1,0.64,0.5758,0.83,0,casual,2
8/19/2021,3,0,8,7,0,5,1,2,0.66,0.6061,0.83,0.0896,casual,12
8/19/2021,3,0,8,8,0,5,1,2,0.66,0.6061,0.83,0,casual,30
8/19/2021,3,0,8,9,0,5,1,1,0.7,0.6515,0.65,0.1343,casual,31
8/19/2021,3,0,8,10,0,5,1,1,0.72,0.6818,0.62,0.0896,casual,57
8/19/2021,3,0,8,11,0,5,1,2,0.72,0.6818,0.66,0.0896,casual,45
8/19/2021,3,0,8,12,0,5,1,2,0.74,0.6818,0.62,0.0896,casual,54
8/19/2021,3,0,8,13,0,5,1,2,0.76,0.7121,0.62,0.194,casual,63
8/19/2021,3,0,8,14,0,5,1,1,0.78,0.7273,0.55,0.194,casual,78
8/19/2021,3,0,8,15,0,5,1,1,0.8,0.7424,0.49,0.1045,casual,66
8/19/2021,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0,casual,66
8/19/2021,3,0,8,17,0,5,1,1,0.76,0.7121,0.58,0.5224,casual,85
8/19/2021,3,0,8,18,0,5,1,1,0.76,0.7121,0.58,0.5224,casual,88
8/19/2021,3,0,8,19,0,5,1,3,0.62,0.5909,0.73,0.4627,casual,33
8/19/2021,3,0,8,20,0,5,1,3,0.62,0.5758,0.83,0.2985,casual,12
8/19/2021,3,0,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343,casual,18
8/19/2021,3,0,8,22,0,5,1,1,0.6,0.5455,0.88,0.1343,casual,25
8/19/2021,3,0,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,casual,18
8/20/2021,3,0,8,0,0,6,0,1,0.6,0.5455,0.88,0,casual,21
8/20/2021,3,0,8,1,0,6,0,1,0.62,0.5758,0.83,0,casual,12
8/20/2021,3,0,8,2,0,6,0,1,0.62,0.5909,0.78,0,casual,10
8/20/2021,3,0,8,3,0,6,0,1,0.62,0.5909,0.78,0,casual,9
8/20/2021,3,0,8,4,0,6,0,2,0.6,0.5455,0.88,0,casual,1
8/20/2021,3,0,8,5,0,6,0,1,0.6,0.5606,0.83,0,casual,0
8/20/2021,3,0,8,6,0,6,0,2,0.6,0.5606,0.83,0.1343,casual,6
8/20/2021,3,0,8,7,0,6,0,1,0.62,0.5758,0.83,0,casual,8
8/20/2021,3,0,8,8,0,6,0,1,0.66,0.6212,0.69,0,casual,27
8/20/2021,3,0,8,9,0,6,0,1,0.7,0.6515,0.65,0,casual,51
8/20/2021,3,0,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,casual,114
8/20/2021,3,0,8,11,0,6,0,1,0.72,0.6667,0.58,0,casual,115
8/20/2021,3,0,8,12,0,6,0,1,0.74,0.6818,0.58,0.1343,casual,156
8/20/2021,3,0,8,13,0,6,0,1,0.76,0.697,0.55,0.1343,casual,158
8/20/2021,3,0,8,14,0,6,0,1,0.8,0.7424,0.49,0.194,casual,147
8/20/2021,3,0,8,15,0,6,0,1,0.8,0.7273,0.43,0.194,casual,175
8/20/2021,3,0,8,16,0,6,0,1,0.8,0.7273,0.46,0.194,casual,151
8/20/2021,3,0,8,17,0,6,0,1,0.8,0.7424,0.49,0.194,casual,180
8/20/2021,3,0,8,18,0,6,0,1,0.76,0.7121,0.58,0.2537,casual,169
8/20/2021,3,0,8,19,0,6,0,1,0.74,0.6818,0.62,0.194,casual,109
8/20/2021,3,0,8,20,0,6,0,1,0.74,0.6818,0.62,0.2239,casual,78
8/20/2021,3,0,8,21,0,6,0,1,0.72,0.6818,0.7,0.2239,casual,81
8/20/2021,3,0,8,22,0,6,0,2,0.7,0.6667,0.74,0.194,casual,77
8/20/2021,3,0,8,23,0,6,0,1,0.7,0.6667,0.74,0.1343,casual,59
8/21/2021,3,0,8,0,0,0,0,1,0.7,0.6667,0.74,0.194,casual,6
8/21/2021,3,0,8,1,0,0,0,1,0.68,0.6364,0.79,0.2239,casual,17
8/21/2021,3,0,8,2,0,0,0,1,0.68,0.6364,0.79,0.194,casual,13
8/21/2021,3,0,8,3,0,0,0,1,0.66,0.6061,0.83,0.2239,casual,25
8/21/2021,3,0,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,casual,1
8/21/2021,3,0,8,5,0,0,0,1,0.66,0.5909,0.89,0.2985,casual,0
8/21/2021,3,0,8,6,0,0,0,1,0.66,0.5909,0.89,0.2836,casual,4
8/21/2021,3,0,8,7,0,0,0,1,0.68,0.6364,0.83,0.2985,casual,12
8/21/2021,3,0,8,8,0,0,0,1,0.7,0.6667,0.79,0.2239,casual,30
8/21/2021,3,0,8,9,0,0,0,1,0.72,0.697,0.74,0.2239,casual,80
8/21/2021,3,0,8,10,0,0,0,1,0.74,0.7121,0.74,0.2537,casual,97
8/21/2021,3,0,8,11,0,0,0,1,0.8,0.7879,0.63,0.2836,casual,132
8/21/2021,3,0,8,12,0,0,0,1,0.82,0.803,0.59,0.2836,casual,135
8/21/2021,3,0,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,casual,94
8/21/2021,3,0,8,14,0,0,0,3,0.7,0.6667,0.79,0.3881,casual,78
8/21/2021,3,0,8,15,0,0,0,1,0.7,0.6667,0.84,0.2836,casual,17
8/21/2021,3,0,8,16,0,0,0,1,0.72,0.697,0.79,0.1642,casual,97
8/21/2021,3,0,8,17,0,0,0,1,0.72,0.697,0.79,0.1343,casual,91
8/21/2021,3,0,8,18,0,0,0,1,0.72,0.697,0.79,0.2537,casual,96
8/21/2021,3,0,8,19,0,0,0,1,0.72,0.6818,0.7,0.2537,casual,81
8/21/2021,3,0,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,casual,41
8/21/2021,3,0,8,21,0,0,0,1,0.7,0.6667,0.79,0.2537,casual,45
8/21/2021,3,0,8,22,0,0,0,2,0.7,0.6667,0.79,0.194,casual,37
8/21/2021,3,0,8,23,0,0,0,1,0.7,0.6667,0.74,0.1642,casual,20
8/22/2021,3,0,8,0,0,1,1,1,0.68,0.6364,0.79,0.1642,casual,18
8/22/2021,3,0,8,1,0,1,1,1,0.68,0.6364,0.79,0.0896,casual,8
8/22/2021,3,0,8,2,0,1,1,2,0.7,0.6515,0.65,0.1045,casual,2
8/22/2021,3,0,8,3,0,1,1,3,0.7,0.6515,0.65,0.1343,casual,0
8/22/2021,3,0,8,4,0,1,1,1,0.68,0.6364,0.65,0.194,casual,2
8/22/2021,3,0,8,5,0,1,1,1,0.66,0.6212,0.65,0.3582,casual,1
8/22/2021,3,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,casual,6
8/22/2021,3,0,8,7,0,1,1,1,0.66,0.6212,0.61,0.3284,casual,11
8/22/2021,3,0,8,8,0,1,1,1,0.66,0.6212,0.61,0.3284,casual,20
8/22/2021,3,0,8,9,0,1,1,1,0.68,0.6364,0.54,0.2537,casual,36
8/22/2021,3,0,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,casual,36
8/22/2021,3,0,8,11,0,1,1,1,0.72,0.6515,0.34,0.3284,casual,46
8/22/2021,3,0,8,12,0,1,1,1,0.74,0.6515,0.35,0.3881,casual,54
8/22/2021,3,0,8,13,0,1,1,1,0.74,0.6515,0.3,0.4627,casual,47
8/22/2021,3,0,8,14,0,1,1,1,0.74,0.6515,0.3,0.3881,casual,88
8/22/2021,3,0,8,15,0,1,1,1,0.74,0.6515,0.3,0.2985,casual,72
8/22/2021,3,0,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,casual,66
8/22/2021,3,0,8,17,0,1,1,1,0.74,0.6515,0.27,0.3284,casual,82
8/22/2021,3,0,8,18,0,1,1,1,0.72,0.6515,0.28,0.2985,casual,72
8/22/2021,3,0,8,19,0,1,1,1,0.7,0.6364,0.3,0.2836,casual,66
8/22/2021,3,0,8,20,0,1,1,1,0.66,0.6212,0.34,0.194,casual,21
8/22/2021,3,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.194,casual,28
8/22/2021,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,casual,32
8/22/2021,3,0,8,23,0,1,1,1,0.62,0.6212,0.41,0.2537,casual,19
8/23/2021,3,0,8,0,0,2,1,1,0.6,0.6212,0.43,0.194,casual,13
8/23/2021,3,0,8,1,0,2,1,1,0.58,0.5455,0.49,0.194,casual,6
8/23/2021,3,0,8,2,0,2,1,1,0.56,0.5303,0.52,0.194,casual,2
8/23/2021,3,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,casual,2
8/23/2021,3,0,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,casual,0
8/23/2021,3,0,8,5,0,2,1,1,0.54,0.5152,0.56,0.194,casual,1
8/23/2021,3,0,8,6,0,2,1,1,0.54,0.5152,0.6,0.194,casual,3
8/23/2021,3,0,8,7,0,2,1,1,0.6,0.6212,0.49,0.194,casual,11
8/23/2021,3,0,8,8,0,2,1,2,0.62,0.6212,0.5,0,casual,43
8/23/2021,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0,casual,34
8/23/2021,3,0,8,10,0,2,1,1,0.7,0.6364,0.37,0,casual,56
8/23/2021,3,0,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,casual,62
8/23/2021,3,0,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,casual,60
8/23/2021,3,0,8,13,0,2,1,1,0.72,0.6515,0.3,0.1045,casual,70
8/23/2021,3,0,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896,casual,149
8/23/2021,3,0,8,15,0,2,1,1,0.72,0.6515,0.34,0.2239,casual,178
8/23/2021,3,0,8,16,0,2,1,1,0.72,0.6515,0.32,0.1343,casual,133
8/23/2021,3,0,8,17,0,2,1,1,0.72,0.6515,0.34,0.2239,casual,133
8/23/2021,3,0,8,18,0,2,1,1,0.72,0.6515,0.34,0.194,casual,98
8/23/2021,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.2239,casual,70
8/23/2021,3,0,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,casual,54
8/23/2021,3,0,8,21,0,2,1,1,0.62,0.6212,0.57,0,casual,38
8/23/2021,3,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,casual,46
8/23/2021,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,casual,19
8/24/2021,3,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,casual,9
8/24/2021,3,0,8,1,0,3,1,1,0.6,0.6061,0.6,0.1045,casual,7
8/24/2021,3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,casual,2
8/24/2021,3,0,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,casual,0
8/24/2021,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,casual,0
8/24/2021,3,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,casual,1
8/24/2021,3,0,8,6,0,3,1,1,0.56,0.5303,0.73,0,casual,3
8/24/2021,3,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,casual,11
8/24/2021,3,0,8,8,0,3,1,1,0.62,0.6061,0.69,0.1343,casual,32
8/24/2021,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,casual,44
8/24/2021,3,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,casual,51
8/24/2021,3,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,casual,57
8/24/2021,3,0,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,casual,60
8/24/2021,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,casual,56
8/24/2021,3,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,casual,77
8/24/2021,3,0,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,casual,63
8/24/2021,3,0,8,16,0,3,1,1,0.76,0.697,0.52,0.4179,casual,49
8/24/2021,3,0,8,17,0,3,1,1,0.76,0.697,0.52,0.3582,casual,83
8/24/2021,3,0,8,18,0,3,1,1,0.74,0.6818,0.55,0.2985,casual,102
8/24/2021,3,0,8,19,0,3,1,1,0.74,0.6818,0.55,0.2985,casual,93
8/24/2021,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,casual,45
8/24/2021,3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,casual,47
8/24/2021,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.3582,casual,41
8/24/2021,3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,casual,16
8/25/2021,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,casual,11
8/25/2021,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,casual,4
